GO:0009698	CARHR238120;CARHR061220;CARHR240080;CARHR092350;CARHR267360;CARHR076450;CARHR199730;CARHR088190;CARHR049230;CARHR131280;CARHR001810;CARHR294340;CARHR041840;CARHR098740;CARHR241470;CARHR020950;CARHR057700;CARHR244700;CARHR242190;CARHR038200;CARHR231920;CARHR136830;CARHR292180;CARHR031900;CARHR123940;CARHR143510;CARHR141940;CARHR020930;CARHR205710;CARHR079880;CARHR169460;CARHR007700;CARHR273650;CARHR056540;CARHR189540;CARHR242950;CARHR097140;CARHR173550;CARHR131540;CARHR289320;CARHR020980;CARHR131330;CARHR166400;CARHR029290;CARHR209670;CARHR088330
GO:0009699	CARHR100620;CARHR123940;CARHR131540;CARHR097130;CARHR243140;CARHR088310;CARHR000290;CARHR136000;CARHR248080;CARHR289320;CARHR244620
GO:0019853	CARHR234470;CARHR201680;CARHR156640;CARHR076880;CARHR241760;CARHR134630;CARHR141060;CARHR059520;CARHR268460;CARHR185350;CARHR233810
GO:0006306	CARHR087230;CARHR053360;CARHR047700;CARHR228530;CARHR183850;CARHR241450;CARHR019060;CARHR106680;CARHR227850;CARHR126870;CARHR037400;CARHR098620;CARHR027560;CARHR134990;CARHR246140;CARHR249620;CARHR186160;CARHR069870;CARHR065110;CARHR100600;CARHR157420;CARHR060210;CARHR135660;CARHR192510;CARHR240520;CARHR077330;CARHR276190;CARHR126440;CARHR072180;CARHR134700;CARHR001990;CARHR151710;CARHR107030;CARHR076920;CARHR059800;CARHR055590;CARHR283830;CARHR143670;CARHR244590;CARHR016160;CARHR057120;CARHR151580;CARHR280550;CARHR255450;CARHR113830;CARHR104840;CARHR194400;CARHR225930;CARHR260140;CARHR164690;CARHR071230;CARHR237150;CARHR140490;CARHR061100;CARHR096320;CARHR015740;CARHR104070;CARHR107810;CARHR238030;CARHR119340;CARHR022070;CARHR213690;CARHR179330;CARHR117540;CARHR225290;CARHR031940;CARHR130440;CARHR038030;CARHR137180;CARHR189680;CARHR073620;CARHR198690;CARHR199590;CARHR160870;CARHR293010;CARHR153710;CARHR130800;CARHR035790;CARHR121200;CARHR211330;CARHR001460;CARHR009420;CARHR199920;CARHR265920;CARHR244170;CARHR249660;CARHR208990;CARHR106640;CARHR206610;CARHR172640;CARHR101430;CARHR208710;CARHR160860;CARHR178550;CARHR072310;CARHR164540;CARHR122910;CARHR124940;CARHR199440;CARHR048620;CARHR003370;CARHR277840;CARHR212680;CARHR093910;CARHR095700;CARHR004930;CARHR271360;CARHR082660;CARHR007080;CARHR112840;CARHR092610;CARHR275220;CARHR192000;CARHR100530;CARHR090640;CARHR167500;CARHR227470;CARHR205160;CARHR049880;CARHR123600;CARHR094240;CARHR002300;CARHR025430;CARHR236900;CARHR277870;CARHR043360;CARHR245890;CARHR100420;CARHR271750;CARHR187910;CARHR245290;CARHR158090;CARHR123120;CARHR187790;CARHR008100;CARHR250730;CARHR197800;CARHR291700;CARHR040300;CARHR047890;CARHR269190;CARHR098560;CARHR003110;CARHR033810;CARHR016450;CARHR103800;CARHR095540;CARHR068410;CARHR036120;CARHR175520;CARHR216000;CARHR218120;CARHR187780
GO:0006302	CARHR220210;CARHR049490;CARHR091870;CARHR207610;CARHR059910;CARHR125720;CARHR250580;CARHR223990;CARHR037700;CARHR236900;CARHR277870;CARHR096230;CARHR189220;CARHR094620;CARHR245890;CARHR273660;CARHR230010;CARHR209510;CARHR144320;CARHR260140;CARHR096300;CARHR011470;CARHR197710;CARHR004210;CARHR050050;CARHR076370;CARHR078830;CARHR207700;CARHR076680;CARHR224350;CARHR007940;CARHR183170;CARHR156970;CARHR213690;CARHR087750;CARHR207780;CARHR037470;CARHR271240;CARHR013710;CARHR238770;CARHR275220;CARHR227660;CARHR192000;CARHR270950;CARHR149190;CARHR010660;CARHR046990
GO:0006301	CARHR245160;CARHR014840;CARHR072450;CARHR141290;CARHR005370;CARHR023700;CARHR203570;CARHR212980;CARHR092250;CARHR127840;CARHR110250;CARHR109200;CARHR082990;CARHR165590;CARHR000160;CARHR050150;CARHR046700;CARHR107540;CARHR162340;CARHR135660;CARHR221600;CARHR138370;CARHR093910;CARHR130300;CARHR014770;CARHR205920;CARHR085680;CARHR192740;CARHR107210;CARHR063910;CARHR132720;CARHR068840;CARHR274300
GO:0000160	CARHR097440;CARHR091570;CARHR276730;CARHR263060;CARHR144390;CARHR019660;CARHR154050;CARHR074400;CARHR078430;CARHR053100;CARHR002780;CARHR136400
GO:0000162	CARHR164550;CARHR062250;CARHR207540;CARHR063780;CARHR195080;CARHR234720;CARHR123030;CARHR239400;CARHR268150;CARHR011890;CARHR102260;CARHR034480;CARHR250900;CARHR026340;CARHR213930;CARHR274570
GO:0000165	CARHR105210;CARHR152000;CARHR031410;CARHR110480;CARHR211900;CARHR190980;CARHR022430;CARHR091970;CARHR203740;CARHR014370;CARHR013820;CARHR156120;CARHR233590;CARHR114690;CARHR281540;CARHR138970;CARHR019190;CARHR102380;CARHR138070;CARHR255330;CARHR078050;CARHR009310;CARHR019540;CARHR016070;CARHR191310;CARHR139650;CARHR274960;CARHR027970;CARHR247720;CARHR164550;CARHR096120;CARHR046310;CARHR277690;CARHR150650;CARHR107400;CARHR268760;CARHR237710;CARHR269360;CARHR015990;CARHR191850;CARHR179220;CARHR027880;CARHR057450;CARHR137040;CARHR083360;CARHR019780;CARHR111140;CARHR261580;CARHR041820;CARHR165910;CARHR068870;CARHR242280;CARHR160360;CARHR043450;CARHR075100;CARHR259310;CARHR007430;CARHR250570;CARHR034540;CARHR130230;CARHR162200;CARHR267920;CARHR233580;CARHR100060;CARHR174270;CARHR141820;CARHR107380;CARHR167450;CARHR017020;CARHR149400;CARHR004440;CARHR265710;CARHR274260;CARHR000800;CARHR011560;CARHR071930;CARHR062140;CARHR122970;CARHR061300;CARHR033050;CARHR007420;CARHR080100;CARHR130770;CARHR281170;CARHR166530;CARHR118040;CARHR035240;CARHR129890;CARHR069650;CARHR198570;CARHR181560;CARHR062680;CARHR274660;CARHR156000;CARHR066870;CARHR240140;CARHR274580;CARHR202550;CARHR249260;CARHR170510;CARHR259530;CARHR109670;CARHR130190;CARHR075480;CARHR015330;CARHR104720;CARHR248970;CARHR167750;CARHR031600;CARHR073630;CARHR126060;CARHR086390;CARHR176300;CARHR133160;CARHR053210;CARHR018210;CARHR008640;CARHR188510;CARHR066800;CARHR124600;CARHR020500;CARHR272580;CARHR188900;CARHR116730;CARHR068010;CARHR131810;CARHR212520;CARHR160210;CARHR251730;CARHR173300;CARHR020190;CARHR093050;CARHR067910;CARHR113740;CARHR090550;CARHR231200;CARHR085360;CARHR046670;CARHR029030;CARHR132870;CARHR202920;CARHR067620;CARHR204770;CARHR010310;CARHR149990;CARHR072090;CARHR007850;CARHR105540;CARHR166850;CARHR086180;CARHR029220;CARHR162170;CARHR001770;CARHR206310;CARHR002780;CARHR086370;CARHR103580;CARHR134580;CARHR006360;CARHR080250;CARHR253020;CARHR092040;CARHR030610;CARHR255250;CARHR254410;CARHR146510;CARHR207540;CARHR203730;CARHR207030;CARHR233600;CARHR280270;CARHR206280;CARHR241060;CARHR224330;CARHR046890;CARHR075450;CARHR260570;CARHR135840;CARHR192330;CARHR186650;CARHR220300;CARHR079040;CARHR248720;CARHR256100;CARHR220580;CARHR068370
GO:0016458	CARHR160870;CARHR104000;CARHR205160;CARHR060210;CARHR047700;CARHR001070;CARHR227470;CARHR255450;CARHR241450;CARHR113830;CARHR277870;CARHR035790;CARHR043360;CARHR037400;CARHR009420;CARHR137180;CARHR276930;CARHR286220;CARHR229900;CARHR124860;CARHR234380;CARHR065110;CARHR100600;CARHR197800;CARHR089070;CARHR072310;CARHR061100;CARHR040300;CARHR167020;CARHR095870;CARHR153710;CARHR007940;CARHR047890;CARHR152720;CARHR076450;CARHR003110;CARHR119340;CARHR033810;CARHR126440;CARHR117540;CARHR143670;CARHR004930;CARHR268830;CARHR130440;CARHR238730;CARHR098620;CARHR081540;CARHR276190;CARHR271930;CARHR215520;CARHR175520;CARHR283830;CARHR198690;CARHR216000
GO:0006904	CARHR134230;CARHR165180;CARHR265310;CARHR065420;CARHR239420;CARHR041800;CARHR044420;CARHR273310;CARHR006680;CARHR088950;CARHR121760;CARHR272260;CARHR153060;CARHR200320;CARHR199400;CARHR265300;CARHR083910;CARHR209810;CARHR121750;CARHR274720;CARHR007520;CARHR229310
GO:0006284	CARHR082660;CARHR086600;CARHR068560;CARHR016670;CARHR125100;CARHR022070;CARHR160430;CARHR005460;CARHR079550;CARHR073380;CARHR218120
GO:0006281	CARHR087230;CARHR029890;CARHR030840;CARHR175580;CARHR147690;CARHR109930;CARHR109360;CARHR000470;CARHR028950;CARHR199160;CARHR016470;CARHR014850;CARHR109920;CARHR271240;CARHR227680;CARHR178210;CARHR252160;CARHR156920;CARHR113490;CARHR142990;CARHR069820;CARHR017480;CARHR037700;CARHR046970;CARHR086900;CARHR140490;CARHR040030;CARHR207330;CARHR084620;CARHR278490;CARHR114480;CARHR022070;CARHR270690;CARHR178160;CARHR117540;CARHR277840;CARHR002530;CARHR121570;CARHR074270;CARHR073620;CARHR186200;CARHR148280;CARHR141620;CARHR149650;CARHR109870;CARHR203660;CARHR130800;CARHR232700;CARHR213220;CARHR060080;CARHR094620;CARHR007550;CARHR145170;CARHR050050;CARHR255480;CARHR125720;CARHR124940;CARHR003370;CARHR272670;CARHR094010;CARHR043310;CARHR197470;CARHR112840;CARHR011150;CARHR079860;CARHR246070;CARHR192000;CARHR256640;CARHR027300;CARHR109950;CARHR227660;CARHR041270;CARHR205160;CARHR159070;CARHR126880;CARHR183170;CARHR072710;CARHR099500;CARHR233630;CARHR278580;CARHR188600;CARHR123670;CARHR068410;CARHR271750;CARHR018680;CARHR197480;CARHR280230;CARHR178150;CARHR064600;CARHR157710;CARHR074820;CARHR155580;CARHR058830;CARHR070260;CARHR042600;CARHR113310;CARHR004640;CARHR186910;CARHR238770;CARHR064580;CARHR115960
GO:0071456	CARHR292860;CARHR271010;CARHR188230;CARHR015030;CARHR077730;CARHR015040;CARHR019850;CARHR186650;CARHR114930;CARHR005420;CARHR065270;CARHR165900;CARHR140010;CARHR238280;CARHR246100;CARHR271290
GO:0050832	CARHR105210;CARHR007430;CARHR031410;CARHR110480;CARHR211900;CARHR225630;CARHR184840;CARHR022430;CARHR091970;CARHR275650;CARHR036230;CARHR203740;CARHR014370;CARHR275390;CARHR280310;CARHR093490;CARHR233590;CARHR114690;CARHR281540;CARHR138970;CARHR019190;CARHR248720;CARHR102380;CARHR082180;CARHR130230;CARHR013820;CARHR246020;CARHR166060;CARHR009310;CARHR042540;CARHR203960;CARHR019540;CARHR253710;CARHR047300;CARHR000900;CARHR139650;CARHR274960;CARHR027970;CARHR247720;CARHR125560;CARHR036680;CARHR046310;CARHR075740;CARHR278030;CARHR134860;CARHR107400;CARHR228790;CARHR268760;CARHR130750;CARHR133970;CARHR237710;CARHR250820;CARHR015990;CARHR191850;CARHR165910;CARHR206310;CARHR123270;CARHR278630;CARHR040840;CARHR133600;CARHR025920;CARHR146680;CARHR019640;CARHR027880;CARHR226520;CARHR090330;CARHR054950;CARHR083360;CARHR113530;CARHR124850;CARHR220580;CARHR019780;CARHR255450;CARHR018210;CARHR041820;CARHR076850;CARHR233600;CARHR131640;CARHR242280;CARHR106220;CARHR207540;CARHR081100;CARHR075100;CARHR259310;CARHR190980;CARHR210060;CARHR152000;CARHR250570;CARHR070480;CARHR227520;CARHR175450;CARHR092480;CARHR135150;CARHR017020;CARHR000120;CARHR267920;CARHR233580;CARHR259530;CARHR151150;CARHR174270;CARHR141820;CARHR041110;CARHR009740;CARHR167450;CARHR226480;CARHR149400;CARHR078750;CARHR071930;CARHR231650;CARHR274260;CARHR000800;CARHR198690;CARHR011560;CARHR192600;CARHR004440;CARHR062140;CARHR241060;CARHR238530;CARHR068740;CARHR007420;CARHR132870;CARHR085220;CARHR130770;CARHR116580;CARHR172020;CARHR166530;CARHR173040;CARHR118040;CARHR293520;CARHR115510;CARHR035240;CARHR046890;CARHR188380;CARHR198570;CARHR085900;CARHR239710;CARHR247060;CARHR156000;CARHR066870;CARHR240140;CARHR167780;CARHR162200;CARHR127380;CARHR179260;CARHR249260;CARHR170510;CARHR039350;CARHR039450;CARHR268730;CARHR012510;CARHR042550;CARHR109670;CARHR130190;CARHR075480;CARHR290440;CARHR278800;CARHR086180;CARHR176060;CARHR118480;CARHR248970;CARHR167750;CARHR106640;CARHR031600;CARHR073630;CARHR173300;CARHR086390;CARHR176300;CARHR125820;CARHR073650;CARHR133160;CARHR053210;CARHR177470;CARHR016640;CARHR236050;CARHR267110;CARHR241480;CARHR019850;CARHR066800;CARHR181460;CARHR260570;CARHR157970;CARHR075550;CARHR188900;CARHR116730;CARHR068010;CARHR131810;CARHR212520;CARHR131950;CARHR230180;CARHR223330;CARHR251730;CARHR264950;CARHR042010;CARHR275180;CARHR129160;CARHR020190;CARHR093050;CARHR001680;CARHR227990;CARHR090550;CARHR135840;CARHR231200;CARHR085360;CARHR046670;CARHR029030;CARHR249970;CARHR138610;CARHR210880;CARHR252750;CARHR203490;CARHR181560;CARHR067620;CARHR164550;CARHR149990;CARHR134500;CARHR213680;CARHR007850;CARHR166850;CARHR094240;CARHR226140;CARHR113440;CARHR281170;CARHR132490;CARHR162170;CARHR001770;CARHR125550;CARHR169500;CARHR284360;CARHR016070;CARHR103580;CARHR134580;CARHR006360;CARHR006680;CARHR003180;CARHR201590;CARHR230300;CARHR253020;CARHR092040;CARHR005320;CARHR278740;CARHR035140;CARHR086370;CARHR251980;CARHR195920;CARHR254410;CARHR146510;CARHR213390;CARHR207030;CARHR156120;CARHR207940;CARHR015550;CARHR069610;CARHR280270;CARHR201990;CARHR122970;CARHR255330;CARHR274630;CARHR179220;CARHR157810;CARHR041950;CARHR224330;CARHR137650;CARHR181040;CARHR205480;CARHR294270;CARHR249330;CARHR075450;CARHR271010;CARHR096120;CARHR076860;CARHR200580;CARHR192330;CARHR129100;CARHR186650;CARHR161120;CARHR079040;CARHR187470;CARHR129890;CARHR256100;CARHR109270;CARHR020500;CARHR242360;CARHR068370;CARHR262710
GO:0002679	CARHR156120;CARHR138790;CARHR120270;CARHR091970;CARHR155190;CARHR049820;CARHR114690;CARHR230440;CARHR041970;CARHR275810;CARHR159610;CARHR005060;CARHR162220;CARHR166060;CARHR007290;CARHR067620;CARHR162170;CARHR162200;CARHR140090;CARHR191310;CARHR274960;CARHR229420;CARHR108060;CARHR239430;CARHR278030;CARHR208070;CARHR162680;CARHR292960;CARHR134490;CARHR187510;CARHR278630;CARHR154740;CARHR083360;CARHR119880;CARHR215440;CARHR041820;CARHR242040;CARHR075100;CARHR108010;CARHR090200;CARHR130230;CARHR135150;CARHR233580;CARHR027880;CARHR141820;CARHR264540;CARHR281680;CARHR225760;CARHR228070;CARHR164320;CARHR233640;CARHR088560;CARHR166530;CARHR287940;CARHR035240;CARHR046890;CARHR227430;CARHR041950;CARHR018990;CARHR128700;CARHR099200;CARHR130190;CARHR024110;CARHR073630;CARHR086390;CARHR256830;CARHR133160;CARHR241480;CARHR115510;CARHR068010;CARHR163530;CARHR095030;CARHR127730;CARHR291590;CARHR063230;CARHR137410;CARHR001680;CARHR186030;CARHR046670;CARHR029030;CARHR097600;CARHR292310;CARHR125820;CARHR249050;CARHR079540;CARHR224170;CARHR134500;CARHR025530;CARHR041940;CARHR227370;CARHR165950;CARHR086370;CARHR132160;CARHR107190;CARHR051230;CARHR275330;CARHR070160;CARHR158540;CARHR223840;CARHR224160;CARHR163130;CARHR174130;CARHR155210;CARHR227990;CARHR241060;CARHR003440;CARHR247060;CARHR220580;CARHR076900;CARHR027240;CARHR133950;CARHR174140;CARHR242360;CARHR068370
GO:0006839	CARHR033460;CARHR211700;CARHR006720;CARHR270070;CARHR142890;CARHR233710;CARHR197680;CARHR127920;CARHR065740;CARHR187170;CARHR231970;CARHR240320;CARHR293800;CARHR255110;CARHR097360;CARHR067500;CARHR026100;CARHR123480;CARHR074590;CARHR095850;CARHR079630;CARHR174680;CARHR113700;CARHR247280;CARHR221700;CARHR249190;CARHR284560;CARHR118430;CARHR014530;CARHR193140;CARHR015060;CARHR235630;CARHR141600;CARHR165700;CARHR203910;CARHR186090;CARHR071650;CARHR236130;CARHR132440
GO:0046482	CARHR065600;CARHR139020;CARHR139000;CARHR080950;CARHR193490;CARHR023870;CARHR076890;CARHR122810;CARHR285790;CARHR186840;CARHR195830;CARHR131410;CARHR278160;CARHR152960;CARHR040320;CARHR200110;CARHR083520;CARHR136800;CARHR205710;CARHR229420;CARHR032170;CARHR157810;CARHR131770;CARHR096470;CARHR045550;CARHR074320;CARHR252910;CARHR005030;CARHR187640;CARHR089950;CARHR275580;CARHR107660;CARHR195310
GO:0009767	CARHR282120;CARHR251730;CARHR281540;CARHR097080;CARHR191600;CARHR241620;CARHR014540;CARHR075520;CARHR235530;CARHR051980;CARHR144520
GO:0010074	CARHR136710;CARHR206870;CARHR243330;CARHR200690;CARHR195930;CARHR039570;CARHR239030;CARHR286220;CARHR151580;CARHR290390;CARHR073840;CARHR199960;CARHR140190;CARHR129510;CARHR240910;CARHR289840;CARHR235910;CARHR200150;CARHR032850;CARHR040290;CARHR202000;CARHR128940;CARHR234630;CARHR053350
GO:0009560	CARHR078940;CARHR191220;CARHR199090;CARHR158970;CARHR108920;CARHR231700;CARHR184280;CARHR143370;CARHR186100;CARHR244880;CARHR098930;CARHR137180;CARHR103010;CARHR144320;CARHR165660;CARHR094940;CARHR186160;CARHR029890;CARHR197740;CARHR136620;CARHR164260;CARHR025310;CARHR086820;CARHR034040;CARHR145320;CARHR193970;CARHR206730;CARHR245420;CARHR041520;CARHR199760;CARHR146000;CARHR073980;CARHR186670;CARHR121390;CARHR174610;CARHR107030;CARHR087380;CARHR128940;CARHR290380;CARHR073900;CARHR143670;CARHR291790;CARHR266920;CARHR238820;CARHR243330;CARHR062090;CARHR093730;CARHR000440;CARHR239030;CARHR013150;CARHR079070;CARHR260140;CARHR019060;CARHR086900;CARHR140490;CARHR013490;CARHR167140;CARHR011470;CARHR055450;CARHR158820;CARHR043150;CARHR213690;CARHR143020;CARHR158100;CARHR079920;CARHR045570;CARHR003090;CARHR216730;CARHR140650;CARHR013380;CARHR070060;CARHR195170;CARHR003160;CARHR207610;CARHR239090;CARHR193670;CARHR235910;CARHR265330;CARHR038180;CARHR075890;CARHR044490;CARHR007410;CARHR151580;CARHR170680;CARHR239810;CARHR077130;CARHR177390;CARHR156870;CARHR053350;CARHR289840;CARHR191210;CARHR156970;CARHR135800;CARHR196150;CARHR249690;CARHR003190;CARHR106760;CARHR197710;CARHR165000;CARHR172650;CARHR234630;CARHR092280;CARHR062260;CARHR176190;CARHR086870;CARHR206870;CARHR125720;CARHR111350;CARHR200690;CARHR276240;CARHR103830;CARHR236900;CARHR195930;CARHR110420;CARHR039570;CARHR129050;CARHR273660;CARHR072800;CARHR236610;CARHR070990;CARHR121620;CARHR250730;CARHR073150;CARHR076680;CARHR162500;CARHR291570;CARHR275640;CARHR251190;CARHR238770;CARHR190730;CARHR157010;CARHR042600
